timestamp,rcs
1759998186.929142,-3.4
1759998186.9790294,-1.9
1759998186.9790294,-3.5
1759998186.9790294,-3.5
1759998186.9790294,-3.3
1759998187.0287237,-1.8
1759998187.0287237,-3.7
1759998187.0287237,-3.7
1759998187.0287237,-3.6
1759998187.0785418,-1.8
1759998187.0785418,-3.5
1759998187.0785418,-3.5
1759998187.0785418,-3.2
1759998187.1290362,-1.8
1759998187.1290362,-3.7
1759998187.1290362,-3.7
1759998187.1290362,-3.3
1759998187.1799052,-1.8
1759998187.1799052,-3.5
1759998187.1799052,-3.5
1759998187.1799052,-3.3
1759998187.2298062,-1.8
1759998187.2298062,-3.3
1759998187.2298062,-3.3
1759998187.2298062,-3.3
1759998187.279257,-1.9
1759998187.279257,-3.5
1759998187.279257,-3.5
1759998187.279257,-3.3
1759998187.3289316,-1.8
1759998187.3289316,-3.6
1759998187.3289316,-3.6
1759998187.3289316,-3.5
1759998187.378724,-1.9
1759998187.378724,-3.7
1759998187.378724,-3.7
1759998187.378724,-3.4
1759998187.4290283,-1.9
1759998187.4290283,-3.6
1759998187.4290283,-3.6
1759998187.4290283,-3.5
1759998187.4790254,-1.9
1759998187.4790254,-3.6
1759998187.4790254,-3.6
1759998187.4790254,-3.2
1759998187.5289621,-1.8
1759998187.5289621,-3.7
1759998187.5289621,-3.7
1759998187.5289621,-3.4
1759998187.5794067,-1.9
1759998187.5794067,-3.6
1759998187.5794067,-3.6
1759998187.5794067,-3.3
1759998187.6293807,-1.8
1759998187.6293807,-3.6
1759998187.6293807,-3.6
1759998187.6293807,-3.2
1759998187.6794305,-1.8
1759998187.6794305,-3.5
1759998187.6794305,-3.5
1759998187.6794305,-3.5
1759998187.7292407,-1.8
1759998187.7292407,-3.6
1759998187.7292407,-3.6
1759998187.7292407,-3.4
1759998187.779467,-1.9
1759998187.779467,-3.6
1759998187.779467,-3.6
1759998187.779467,-3.4
1759998187.8301802,-1.8
1759998187.8301802,-3.5
1759998187.8301802,-3.5
1759998187.8301802,-3.5
1759998187.8800147,-1.9
1759998187.8800147,-3.5
1759998187.8800147,-3.5
1759998187.8800147,-3.5
1759998187.9298823,-1.8
1759998187.9298823,-3.6
1759998187.9298823,-3.6
1759998187.9298823,-3.4
1759998187.9795437,-1.9
1759998187.9795437,-3.7
1759998187.9795437,-3.7
1759998187.9795437,-3.5
1759998188.0290937,-1.8
1759998188.0290937,-3.6
1759998188.0290937,-3.6
1759998188.0290937,-3.4
1759998188.0784385,-1.8
1759998188.0784385,-3.5
1759998188.0784385,-3.5
1759998188.0784385,-3.4
1759998188.1287723,-1.9
1759998188.1287723,-3.4
1759998188.1287723,-3.4
1759998188.1287723,-3.3
1759998188.178867,-1.8
1759998188.178867,-3.5
1759998188.178867,-3.5
1759998188.178867,-3.3
1759998188.2287323,-1.9
1759998188.2287323,-3.4
1759998188.2287323,-3.4
1759998188.2287323,-3.3
1759998188.2794354,-1.9
1759998188.2794354,-3.4
1759998188.2794354,-3.4
1759998188.2794354,-3.6
1759998188.3298771,-1.8
1759998188.3298771,-3.5
1759998188.3298771,-3.5
1759998188.3298771,-3.5
1759998188.3793464,-1.8
1759998188.3793464,-3.5
1759998188.3793464,-3.5
1759998188.3793464,-3.1
1759998188.4289827,-1.8
1759998188.4289827,-3.4
1759998188.4289827,-3.4
1759998188.4289827,-3.3
1759998188.4789717,-1.8
1759998188.4789717,-3.4
1759998188.4789717,-3.4
1759998188.4789717,-3.4
1759998188.5287766,-1.9
1759998188.5287766,-3.5
1759998188.5287766,-3.5
1759998188.5287766,-3.6
1759998188.5789068,-1.8
1759998188.5789068,-3.4
1759998188.5789068,-3.4
1759998188.5789068,-3.4
1759998188.6287153,-1.8
1759998188.6287153,-3.4
1759998188.6287153,-3.4
1759998188.6287153,-3.4
1759998188.6787472,-1.8
1759998188.6787472,-3.6
1759998188.6787472,-3.6
1759998188.6787472,-3.5
1759998188.7288647,-1.8
1759998188.7288647,-3.5
1759998188.7288647,-3.5
1759998188.7288647,-3.3
1759998188.7789307,-1.8
1759998188.7789307,-3.5
1759998188.7789307,-3.5
1759998188.7789307,-3.2
1759998188.8288815,-1.9
1759998188.8288815,-3.5
1759998188.8288815,-3.5
1759998188.8288815,-3.5
1759998188.878436,-1.8
1759998188.878436,-3.5
1759998188.878436,-3.5
1759998188.878436,-3.6
1759998188.9283435,-1.8
1759998188.9283435,-3.6
1759998188.9283435,-3.6
1759998188.9283435,-3.2
1759998188.978492,-1.8
1759998188.978492,-3.6
1759998188.978492,-3.6
1759998188.978492,-3.6
1759998189.0290456,-1.8
1759998189.0290456,-3.5
1759998189.0290456,-3.5
1759998189.0290456,-3.3
1759998189.079094,-1.8
1759998189.079094,-3.5
1759998189.079094,-3.5
1759998189.079094,-3.3
1759998189.1293476,-1.7
1759998189.1293476,-3.4
1759998189.1293476,-3.4
1759998189.1293476,-3.1
1759998189.180336,-1.7
1759998189.180336,-3.4
1759998189.180336,-3.4
1759998189.180336,-3.3
1759998189.229234,-1.8
1759998189.229234,-3.3
1759998189.229234,-3.3
1759998189.229234,-3.2
1759998189.2789538,-1.8
1759998189.2789538,-3.5
1759998189.2789538,-3.5
1759998189.2789538,-3.2
1759998189.3290427,-1.8
1759998189.3290427,-3.5
1759998189.3290427,-3.5
1759998189.3290427,-3.6
1759998189.3790162,-1.8
1759998189.3790162,-3.4
1759998189.3790162,-3.4
1759998189.3790162,-3.3
1759998189.4295185,-1.7
1759998189.4295185,-3.5
1759998189.4295185,-3.5
1759998189.4295185,-3.4
1759998189.4795613,-1.8
1759998189.4795613,-3.6
1759998189.4795613,-3.6
1759998189.4795613,-3.5
1759998189.5291734,-1.8
1759998189.5291734,-3.6
1759998189.5291734,-3.6
1759998189.5291734,-3.3
1759998189.5788147,-1.8
1759998189.5788147,-3.6
1759998189.5788147,-3.6
1759998189.5788147,-3.1
1759998189.6285086,-1.7
1759998189.6285086,-3.6
1759998189.6285086,-3.6
1759998189.6285086,-3.3
1759998189.6788228,-1.7
1759998189.6788228,-3.7
1759998189.6788228,-3.7
1759998189.6788228,-3.3
1759998189.7290313,-1.8
1759998189.7290313,-3.6
1759998189.7290313,-3.6
1759998189.7290313,-3.3
1759998189.7788236,-1.8
1759998189.7788236,-3.5
1759998189.7788236,-3.5
1759998189.7788236,-3.4
1759998189.8289862,-1.8
1759998189.8289862,-3.4
1759998189.8289862,-3.4
1759998189.8289862,-3.3
1759998189.879564,-1.8
1759998189.879564,-3.4
1759998189.879564,-3.4
1759998189.879564,-3.3
1759998189.9302378,-1.8
1759998189.9302378,-3.5
1759998189.9302378,-3.5
1759998189.9302378,-3.6
1759998189.979908,-1.8
1759998189.979908,-3.5
1759998189.979908,-3.5
1759998189.979908,-3.6
1759998190.0291128,-1.8
1759998190.0291128,-3.7
1759998190.0291128,-3.7
1759998190.0291128,-3.1
1759998190.0788412,-1.8
1759998190.0788412,-3.6
1759998190.0788412,-3.6
1759998190.0788412,-3.3
1759998190.129475,-1.8
1759998190.129475,-3.7
1759998190.129475,-3.7
1759998190.129475,-3.2
1759998190.1796072,-1.8
1759998190.1796072,-3.8
1759998190.1796072,-3.8
1759998190.1796072,-3.2
1759998190.229132,-1.8
1759998190.229132,-3.7
1759998190.229132,-3.7
1759998190.229132,-3.5
1759998190.2789643,-1.8
1759998190.2789643,-3.6
1759998190.2789643,-3.6
1759998190.2789643,-3.0
1759998191.279538,-1.8
1759998191.279538,-3.4
1759998191.279538,-3.4
1759998191.279538,-3.1
1759998191.3292048,-1.8
1759998191.3292048,-3.6
1759998191.3292048,-3.6
1759998191.3292048,-3.4
1759998191.3792925,-1.9
1759998191.3792925,-3.4
1759998191.3792925,-3.4
1759998191.3792925,-3.3
1759998191.4285553,-1.8
1759998191.4285553,-3.4
1759998191.4285553,-3.4
1759998191.4285553,-3.6
1759998191.478546,-1.8
1759998191.478546,-3.5
1759998191.478546,-3.5
1759998191.478546,-3.4
1759998191.5288932,-1.8
1759998191.5288932,-3.6
1759998191.5288932,-3.6
1759998191.5288932,-3.6
1759998191.5789728,-1.8
1759998191.5789728,-3.7
1759998191.5789728,-3.7
1759998191.5789728,-3.4
1759998191.6289182,-1.8
1759998191.6289182,-3.5
1759998191.6289182,-3.5
1759998191.6289182,-3.3
1759998191.6787672,-1.8
1759998191.6787672,-3.6
1759998191.6787672,-3.6
1759998191.6787672,-3.2
1759998191.72841,-1.8
1759998191.72841,-3.5
1759998191.72841,-3.5
1759998191.72841,-3.6
1759998191.7783208,-1.9
1759998191.7783208,-3.6
1759998191.7783208,-3.6
1759998191.7783208,-3.5
1759998191.8292994,-1.8
1759998191.8292994,-3.6
1759998191.8292994,-3.6
1759998191.8292994,-3.5
1759998191.8796184,-1.9
1759998191.8796184,-3.6
1759998191.8796184,-3.6
1759998191.8796184,-3.5
1759998191.92936,-1.9
1759998191.92936,-3.5
1759998191.92936,-3.5
1759998191.92936,-3.3
1759998191.9794528,-1.8
1759998191.9794528,-3.6
1759998191.9794528,-3.6
1759998191.9794528,-3.5
1759998192.0291698,-1.8
1759998192.0291698,-3.7
1759998192.0291698,-3.7
1759998192.0291698,-3.4
1759998192.0793302,-1.8
1759998192.0793302,-3.7
1759998192.0793302,-3.7
1759998192.0793302,-3.3
1759998192.1304784,-1.8
1759998192.1304784,-3.6
1759998192.1304784,-3.6
1759998192.1304784,-3.6
1759998192.180035,-1.8
1759998192.180035,-3.6
1759998192.180035,-3.6
1759998192.180035,-3.4
1759998192.2301776,-1.8
1759998192.2301776,-3.6
1759998192.2301776,-3.6
1759998192.2301776,-3.7
1759998192.2805004,-1.8
1759998192.2805004,-3.7
1759998192.2805004,-3.7
1759998192.2805004,-3.5
1759998192.3302116,-1.8
1759998192.3302116,-3.7
1759998192.3302116,-3.7
1759998192.3302116,-3.4
1759998192.3792043,-1.8
1759998192.3792043,-3.6
1759998192.3792043,-3.6
1759998192.3792043,-3.3
1759998192.4295685,-1.8
1759998192.4295685,-3.5
1759998192.4295685,-3.5
1759998192.4295685,-3.6
1759998192.479185,-1.8
1759998192.479185,-3.7
1759998192.479185,-3.7
1759998192.479185,-3.6
1759998192.5291421,-1.8
1759998192.5291421,-3.6
1759998192.5291421,-3.6
1759998192.5291421,-3.2
1759998192.5791097,-1.8
1759998192.5791097,-3.6
1759998192.5791097,-3.6
1759998192.5791097,-3.1
1759998192.6290464,-1.8
1759998192.6290464,-3.7
1759998192.6290464,-3.7
1759998192.6290464,-3.5
1759998192.6788886,-1.8
1759998192.6788886,-3.7
1759998192.6788886,-3.7
1759998192.6788886,-3.4
1759998192.7290046,-1.8
1759998192.7290046,-3.6
1759998192.7290046,-3.6
1759998192.7290046,-3.6
1759998192.7794485,-1.9
1759998192.7794485,-3.5
1759998192.7794485,-3.5
1759998192.7794485,-3.2
1759998192.8295047,-1.9
1759998192.8295047,-3.6
1759998192.8295047,-3.6
1759998192.8295047,-3.5
1759998192.8792663,-1.9
1759998192.8792663,-3.5
1759998192.8792663,-3.5
1759998192.8792663,-3.2
1759998192.928988,-1.8
1759998192.928988,-3.5
1759998192.928988,-3.5
1759998192.928988,-3.3
1759998192.9785638,-1.9
1759998192.9785638,-3.6
1759998192.9785638,-3.6
1759998192.9785638,-3.4
1759998193.0287588,-1.9
1759998193.0287588,-3.5
1759998193.0287588,-3.5
1759998193.0287588,-3.4
1759998193.0790827,-1.9
1759998193.0790827,-3.7
1759998193.0790827,-3.7
1759998193.0790827,-3.3
1759998193.12918,-1.9
1759998193.12918,-3.6
1759998193.12918,-3.6
1759998193.12918,-3.2
1759998193.1790316,-1.9
1759998193.1790316,-3.7
1759998193.1790316,-3.7
1759998193.1790316,-3.4
1759998193.2287197,-1.8
1759998193.2287197,-3.6
1759998193.2287197,-3.6
1759998193.2287197,-3.5
1759998193.2788782,-1.9
1759998193.2788782,-3.6
1759998193.2788782,-3.6
1759998193.2788782,-3.0
1759998193.3294742,-1.9
1759998193.3294742,-3.7
1759998193.3294742,-3.7
1759998193.3294742,-3.2
1759998193.383774,-1.8
1759998193.383774,-3.7
1759998193.383774,-3.7
1759998193.383774,-3.5
1759998193.4289017,-1.8
1759998193.4289017,-3.6
1759998193.4289017,-3.6
1759998193.4289017,-3.4
1759998193.4788854,-1.9
1759998193.4788854,-3.5
1759998193.4788854,-3.5
1759998193.4788854,-3.1
1759998193.529215,-1.8
1759998193.529215,-3.5
1759998193.529215,-3.5
1759998193.529215,-3.3
1759998193.5792496,-1.9
1759998193.5792496,-3.4
1759998193.5792496,-3.4
1759998193.5792496,-3.4
1759998193.6285203,-1.8
1759998193.6285203,-3.7
1759998193.6285203,-3.7
1759998193.6285203,-3.5
1759998193.678942,-1.9
1759998193.678942,-3.7
1759998193.678942,-3.7
1759998193.678942,-3.3
1759998193.7282991,-1.9
1759998193.7282991,-3.7
1759998193.7282991,-3.7
1759998193.7282991,-3.5
1759998193.7790585,-1.9
1759998193.7790585,-3.9
1759998193.7790585,-3.9
1759998193.7790585,-3.5
1759998193.8290427,-1.8
1759998193.8290427,-3.9
1759998193.8290427,-3.9
1759998193.8290427,-3.8
1759998193.8794868,-1.9
1759998193.8794868,-3.8
1759998193.8794868,-3.8
1759998193.8794868,-3.3
1759998193.9298482,-1.8
1759998193.9298482,-3.6
1759998193.9298482,-3.6
1759998193.9298482,-3.4
1759998193.9795887,-1.9
1759998193.9795887,-3.5
1759998193.9795887,-3.5
1759998193.9795887,-3.4
1759998194.0293293,-1.8
1759998194.0293293,-3.8
1759998194.0293293,-3.8
1759998194.0293293,-3.1
1759998194.0793228,-1.9
1759998194.0793228,-3.5
1759998194.0793228,-3.5
1759998194.0793228,-3.3
1759998194.129692,-1.9
1759998194.129692,-3.6
1759998194.129692,-3.6
1759998194.129692,-3.4
1759998194.1793618,-1.9
1759998194.1793618,-3.6
1759998194.1793618,-3.6
1759998194.1793618,-3.4
1759998194.2290752,-1.9
1759998194.2290752,-3.8
1759998194.2290752,-3.8
1759998194.2290752,-3.4
1759998194.2793257,-1.8
1759998194.2793257,-3.5
1759998194.2793257,-3.5
1759998194.2793257,-3.3
1759998194.3288476,-1.8
1759998194.3288476,-3.6
1759998194.3288476,-3.6
1759998194.3288476,-3.2
1759998194.3785357,-1.8
1759998194.3785357,-3.5
1759998194.3785357,-3.5
1759998194.3785357,-3.1
1759998194.4292228,-1.8
1759998194.4292228,-3.8
1759998194.4292228,-3.8
1759998194.4292228,-3.2
1759998194.4794576,-1.9
1759998194.4794576,-3.8
1759998194.4794576,-3.8
1759998194.4794576,-3.4
1759998194.529035,-1.9
1759998194.529035,-3.8
1759998194.529035,-3.8
1759998194.529035,-3.4
1759998194.5786254,-1.8
1759998194.5786254,-3.8
1759998194.5786254,-3.8
1759998194.5786254,-3.2
1759998194.6285043,-1.8
1759998194.6285043,-3.8
1759998194.6285043,-3.8
1759998194.6285043,-3.5
1759998194.6785553,-1.9
1759998194.6785553,-3.6
1759998194.6785553,-3.6
1759998194.6785553,-3.2
1759998194.7288606,-1.9
1759998194.7288606,-3.8
1759998194.7288606,-3.8
1759998194.7288606,-3.4
1759998194.7788427,-1.8
1759998194.7788427,-4.1
1759998194.7788427,-4.1
1759998194.7788427,-3.1
1759998194.8303225,-1.8
1759998194.8303225,-3.7
1759998194.8303225,-3.7
1759998194.8303225,-3.1
1759998194.879792,-1.8
1759998194.879792,-3.7
1759998194.879792,-3.7
1759998194.879792,-3.0
1759998194.9289634,-1.9
1759998194.9289634,-3.5
1759998194.9289634,-3.4
1759998194.979188,-1.8
1759998194.979188,-3.5
1759998194.979188,-3.5
1759998194.979188,-3.5
1759998195.028891,-1.8
1759998195.028891,-4.3
1759998195.028891,-4.3
1759998195.028891,-3.1
1759998195.0791981,-1.9
1759998195.0791981,-3.9
1759998195.0791981,-3.9
1759998195.0791981,-3.5
1759998195.1296728,-1.8
1759998195.1296728,-3.7
1759998195.1296728,-3.7
1759998195.1296728,-3.3
1759998195.1798055,-1.8
1759998195.1798055,-4.2
1759998195.1798055,-4.2
1759998195.1798055,-3.2
1759998195.2299838,-1.8
1759998195.2299838,-4.0
1759998195.2299838,-4.0
1759998195.2299838,-3.1
1759998195.2796082,-1.8
1759998195.2796082,-4.0
1759998195.2796082,-4.0
1759998195.2796082,-3.3
1759998195.3293083,-1.8
1759998195.3293083,-3.8
1759998195.3293083,-3.8
1759998195.3293083,-3.4
1759998195.3788836,-1.9
1759998195.3788836,-3.9
1759998195.3788836,-3.9
1759998195.3788836,-3.6
1759998195.4291673,-1.9
1759998195.4291673,-3.9
1759998195.4291673,-3.9
1759998195.4291673,-3.3
1759998195.479222,-1.8
1759998195.479222,-3.8
1759998195.479222,-3.8
1759998195.479222,-3.5
1759998195.5294816,-1.9
1759998195.5294816,-3.7
1759998195.5294816,-3.7
1759998195.5294816,-3.2
1759998195.5795417,-1.8
1759998195.5795417,-3.8
1759998195.5795417,-3.8
1759998195.5795417,-3.4
1759998195.6295362,-1.9
1759998195.6295362,-3.8
1759998195.6295362,-3.8
1759998195.6295362,-3.3
1759998195.679688,-1.9
1759998195.679688,-3.8
1759998195.679688,-3.8
1759998195.679688,-3.4
1759998195.729606,-1.9
1759998195.729606,-3.9
1759998195.729606,-3.9
1759998195.729606,-3.5
1759998195.7791846,-1.9
1759998195.7791846,-3.7
1759998195.7791846,-3.7
1759998195.7791846,-3.5
1759998195.828957,-1.9
1759998195.828957,-3.7
1759998195.828957,-3.7
1759998195.828957,-3.1
1759998195.8788743,-1.9
1759998195.8788743,-3.5
1759998195.8788743,-3.5
1759998195.8788743,-3.1
1759998195.9289746,-1.9
1759998195.9289746,-3.7
1759998195.9289746,-3.7
1759998195.9289746,-3.4
1759998195.9792361,-1.9
1759998195.9792361,-3.6
1759998195.9792361,-3.6
1759998195.9792361,-3.5
1759998196.0293531,-1.8
1759998196.0293531,-3.5
1759998196.0293531,-3.5
1759998196.0293531,-3.2
1759998196.0793185,-1.8
1759998196.0793185,-3.6
1759998196.0793185,-3.6
1759998196.0793185,-3.2
1759998196.1292157,-1.8
1759998196.1292157,-3.5
1759998196.1292157,-3.5
1759998196.1292157,-3.2
1759998196.1804159,-1.9
1759998196.1804159,-3.5
1759998196.1804159,-3.5
1759998196.1804159,-3.2
1759998196.2291327,-1.9
1759998196.2291327,-3.6
1759998196.2291327,-3.6
1759998196.2291327,-3.2
1759998196.279199,-1.8
1759998196.279199,-3.7
1759998196.279199,-3.7
1759998196.279199,-3.2
1759998196.328617,-1.9
1759998196.328617,-3.6
1759998196.328617,-3.6
1759998196.328617,-3.1
1759998196.3781695,-1.8
1759998196.3781695,-3.7
1759998196.3781695,-3.7
1759998196.3781695,-3.4
1759998196.4285014,-1.8
1759998196.4285014,-3.7
1759998196.4285014,-3.7
1759998196.4285014,-3.3
1759998196.4780629,-1.8
1759998196.4780629,-3.7
1759998196.4780629,-3.7
1759998196.4780629,-3.1
1759998196.5279698,-1.8
1759998196.5279698,-3.7
1759998196.5279698,-3.7
1759998196.5279698,-3.2
1759998196.5780969,-1.8
1759998196.5780969,-3.8
1759998196.5780969,-3.8
1759998196.5780969,-3.5
1759998196.6282887,-1.8
1759998196.6282887,-3.6
1759998196.6282887,-3.6
1759998196.6282887,-3.2
1759998196.6781414,-1.8
1759998196.6781414,-3.8
1759998196.6781414,-3.8
1759998196.6781414,-3.3
1759998196.7281508,-1.9
1759998196.7281508,-3.6
1759998196.7281508,-3.6
1759998196.7281508,-3.1
1759998196.778931,-1.9
1759998196.778931,-3.8
1759998196.778931,-3.8
1759998196.778931,-3.1
1759998196.8296301,-1.8
1759998196.8296301,-3.6
1759998196.8296301,-3.6
1759998196.8296301,-3.1
1759998196.8792028,-1.8
1759998196.8792028,-3.7
1759998196.8792028,-3.7
1759998196.8792028,-3.2
1759998196.9295378,-1.8
1759998196.9295378,-3.7
1759998196.9295378,-3.7
1759998196.9295378,-3.2
1759998196.9799707,-1.9
1759998196.9799707,-3.8
1759998196.9799707,-3.8
1759998196.9799707,-3.5
1759998197.0296242,-1.8
1759998197.0296242,-3.5
1759998197.0296242,-3.5
1759998197.0296242,-3.1
1759998197.0791745,-1.8
1759998197.0791745,-3.3
1759998197.0791745,-3.3
1759998197.0791745,-3.3
1759998197.1294086,-1.9
1759998197.1294086,-3.6
1759998197.1294086,-3.6
1759998197.1294086,-3.0
1759998197.1791062,-1.8
1759998197.1791062,-3.7
1759998197.1791062,-3.7
1759998197.1791062,-3.5
1759998197.2289917,-1.8
1759998197.2289917,-3.7
1759998197.2289917,-3.7
1759998197.2289917,-3.4
1759998197.278512,-1.9
1759998197.278512,-3.7
1759998197.278512,-3.7
1759998197.278512,-3.0
1759998197.328562,-1.9
1759998197.328562,-3.7
1759998197.328562,-3.7
1759998197.328562,-3.2
1759998197.3784854,-1.9
1759998197.3784854,-3.6
1759998197.3784854,-3.6
1759998197.3784854,-3.3
1759998197.4281309,-1.9
1759998197.4281309,-3.5
1759998197.4281309,-3.5
1759998197.4281309,-3.5
1759998197.4800062,-1.9
1759998197.4800062,-3.7
1759998197.4800062,-3.7
1759998197.4800062,-3.3
1759998197.5283782,-2.0
1759998197.5283782,-3.7
1759998197.5283782,-3.7
1759998197.5283782,-3.4
1759998197.5780478,-1.8
1759998197.5780478,-3.9
1759998197.5780478,-3.9
1759998197.5780478,-3.2
1759998197.6281307,-2.0
1759998197.6281307,-3.8
1759998197.6281307,-3.8
1759998197.6281307,-3.2
1759998197.6780372,-1.8
1759998197.6780372,-4.1
1759998197.6780372,-4.1
1759998197.6780372,-3.3
1759998197.7278907,-1.9
1759998197.7278907,-3.7
1759998197.7278907,-3.7
1759998197.7278907,-3.0
1759998197.778172,-1.8
1759998197.778172,-4.0
1759998197.778172,-4.0
1759998197.778172,-3.4
1759998197.8280227,-1.9
1759998197.8280227,-4.0
1759998197.8280227,-4.0
1759998197.8280227,-3.4
1759998197.8779416,-1.6
1759998197.8779416,-4.1
1759998197.8779416,-4.1
1759998197.8779416,-3.3
1759998197.9281685,-1.7
1759998197.9281685,-4.2
1759998197.9281685,-4.2
1759998197.9281685,-3.2
1759998197.9781327,-2.0
1759998197.9781327,-4.0
1759998197.9781327,-4.0
1759998197.9781327,-3.3
1759998198.0280006,-1.9
1759998198.0280006,-4.0
1759998198.0280006,-4.0
1759998198.0280006,-3.0
1759998198.0780594,-2.0
1759998198.0780594,-4.1
1759998198.0780594,-4.1
1759998198.0780594,-3.4
1759998198.128304,-1.9
1759998198.128304,-4.2
1759998198.128304,-4.2
1759998198.128304,-3.1
1759998198.1783047,-1.8
1759998198.1783047,-4.1
1759998198.1783047,-4.1
1759998198.1783047,-3.1
1759998198.2283213,-1.9
1759998198.2283213,-4.1
1759998198.2283213,-4.1
1759998198.2283213,-3.3
1759998198.2783835,-2.1
1759998198.2783835,-3.5
1759998198.2783835,-3.5
1759998198.2783835,-3.5
1759998198.2783835,-3.6
1759998198.3282092,-2.0
1759998198.3282092,-3.5
1759998198.3282092,-3.5
1759998198.3282092,-3.8
1759998198.3781705,-3.1
1759998198.4281633,0.2
1759998198.4281633,-4.4
1759998198.4780638,-2.4
1759998198.4780638,-4.0
1759998198.4780638,-4.0
1759998198.4780638,-2.4
1759998198.4780638,-1.7
1759998198.5275035,-2.4
1759998198.5275035,-0.5
1759998198.5275035,0.7
1759998198.5275035,-2.1
1759998198.5275035,-2.1
1759998198.5780766,-3.6
1759998198.5780766,-4.1
1759998198.627553,-3.7
1759998198.627553,-0.4
1759998198.6771696,-4.1
1759998198.7774498,0.7
1759998198.7774498,-0.5
1759998198.7774498,-0.5
1759998198.8764615,0.0
1759998198.8764615,-2.6
1759998198.8764615,-2.6
1759998198.9762537,-0.4
1759998199.0766544,0.9
1759998199.0766544,-0.5
1759998199.1268532,-0.8
1759998199.1767316,-3.6
1759998199.2762127,-1.4
1759998199.2762127,-1.4
1759998199.426487,0.3
1759998199.5273192,1.0
1759998199.6771154,0.7
1759998199.7271626,-0.7
1759998199.7271626,0.7
1759998199.7271626,0.7
1759998199.776704,-0.7
1759998199.776704,-4.2
1759998199.8267474,-4.7
1759998199.977017,-4.1
1759998199.977017,-4.1
1759998200.177352,-4.0
1759998200.177352,-4.0
1759998200.2267082,-1.4
1759998200.3276896,-1.8
1759998200.3276896,-2.2
1759998200.4769738,-1.6
1759998200.6280465,-2.4
1759998200.6280465,-3.8
1759998200.6280465,-3.8
1759998200.6776617,-5.0
1759998200.7280478,-2.4
1759998200.7773614,-4.5
1759998200.8272166,-3.5
1759998200.876933,-4.2
1759998200.9273355,-1.1
1759998200.9273355,-4.9
1759998200.977459,-0.9
1759998200.977459,-3.3
1759998200.977459,-3.3
1759998201.0270035,-1.3
1759998201.0270035,-3.5
1759998201.0772142,-1.6
1759998201.0772142,-4.3
1759998201.0772142,-4.3
1759998201.0772142,0.4
1759998201.0772142,-4.8
1759998201.127374,-4.7
1759998201.127374,-4.5
1759998201.127374,-4.5
1759998201.177813,-1.5
1759998201.177813,-3.6
1759998201.177813,-3.6
1759998201.177813,0.3
1759998201.177813,-1.0
1759998201.227725,-2.0
1759998201.227725,-2.2
1759998201.227725,-2.0
1759998201.2772353,-2.8
1759998201.2772353,-1.5
1759998201.2772353,-1.5
1759998201.2772353,-3.5
1759998201.3274837,-2.1
1759998201.3274837,-2.2
1759998201.3274837,-2.2
1759998201.3774235,-2.7
1759998201.3774235,-3.0
1759998201.3774235,-3.0
1759998201.3774235,-0.8
1759998201.4273722,-0.8
1759998201.4273722,-2.7
1759998201.4273722,-2.7
1759998201.4776242,-1.1
1759998201.4776242,-3.2
1759998201.4776242,-3.2
1759998201.4776242,-4.1
1759998201.4776242,-4.4
1759998201.5273607,-2.1
1759998201.5273607,-2.7
1759998201.5273607,-2.7
1759998201.5273607,-2.1
1759998201.5273607,-0.9
1759998201.5774608,-2.0
1759998201.5774608,-4.0
1759998201.5774608,-2.4
1759998201.5774608,-2.4
1759998201.5774608,-2.2
1759998201.6275065,-1.2
1759998201.6275065,-2.3
1759998201.6275065,-2.3
1759998201.6275065,-2.6
1759998201.6772838,-1.7
1759998201.6772838,-2.2
1759998201.6772838,-2.2
1759998201.6772838,-3.6
1759998201.727377,-2.0
1759998201.727377,-4.7
1759998201.727377,-2.4
1759998201.727377,-2.4
1759998201.727377,-1.9
1759998201.7776494,-2.3
1759998201.7776494,-2.5
1759998201.7776494,-2.5
1759998201.7776494,-2.8
1759998201.8276327,-1.7
1759998201.8276327,-4.2
1759998201.8276327,-4.2
1759998201.8276327,0.2
1759998201.8276327,0.5
1759998201.8276327,-4.1
1759998201.8776326,-1.6
1759998201.8776326,-2.3
1759998201.928217,-1.6
1759998201.928217,-3.5
1759998201.928217,-3.5
1759998201.977781,-2.0
1759998201.977781,-3.5
1759998201.977781,-3.3
1759998202.0277295,-2.1
1759998202.0277295,-5.0
1759998202.0277295,-5.0
1759998202.0277295,-1.6
1759998202.0777385,-1.8
1759998202.0777385,-4.5
1759998202.0777385,-4.5
1759998202.1281266,-2.1
1759998202.1281266,-3.6
1759998202.1281266,-3.6
1759998202.178139,-1.9
1759998202.178139,-4.3
1759998202.178139,-4.3
1759998202.228143,-1.9
1759998202.228143,-3.9
1759998202.228143,-3.9
1759998202.2778563,-2.0
1759998202.2778563,-3.6
1759998202.2778563,-3.6
1759998202.3278694,-1.9
