timestamp,snr
1759998189.6285086,35.8
1759998189.6285086,28.1
1759998189.6788228,44.6
1759998189.6788228,35.6
1759998189.6788228,35.6
1759998189.6788228,28.1
1759998189.7290313,44.4
1759998189.7290313,35.6
1759998189.7290313,35.6
1759998189.7290313,28.0
1759998189.7788236,44.4
1759998189.7788236,35.7
1759998189.7788236,35.7
1759998189.7788236,27.8
1759998189.8289862,44.5
1759998189.8289862,35.8
1759998189.8289862,35.8
1759998189.8289862,28.0
1759998189.879564,44.4
1759998189.879564,35.8
1759998189.879564,35.8
1759998189.879564,28.0
1759998189.9302378,44.5
1759998189.9302378,35.8
1759998189.9302378,35.8
1759998189.9302378,27.8
1759998189.979908,44.4
1759998189.979908,35.7
1759998189.979908,35.7
1759998189.979908,27.7
1759998190.0291128,44.4
1759998190.0291128,35.6
1759998190.0291128,35.6
1759998190.0291128,28.2
1759998190.0788412,44.5
1759998190.0788412,35.6
1759998190.0788412,35.6
1759998190.0788412,28.0
1759998190.129475,44.5
1759998190.129475,35.6
1759998190.129475,35.6
1759998190.129475,28.1
1759998190.1796072,44.5
1759998190.1796072,35.5
1759998190.1796072,35.5
1759998190.1796072,28.1
1759998190.229132,44.4
1759998190.229132,35.5
1759998190.229132,35.5
1759998190.229132,27.7
1759998190.2789643,44.6
1759998190.2789643,35.7
1759998190.2789643,35.7
1759998190.2789643,28.4
1759998191.279538,44.5
1759998191.279538,35.9
1759998191.279538,35.9
1759998191.279538,28.2
1759998191.3292048,44.4
1759998191.3292048,35.7
1759998191.3292048,35.7
1759998191.3292048,27.9
1759998191.3792925,44.4
1759998191.3792925,35.8
1759998191.3792925,35.8
1759998191.3792925,28.1
1759998191.4285553,44.4
1759998191.4285553,35.8
1759998191.4285553,35.8
1759998191.4285553,27.7
1759998191.478546,44.4
1759998191.478546,35.7
1759998191.478546,35.7
1759998191.478546,27.9
1759998191.5288932,44.5
1759998191.5288932,35.7
1759998191.5288932,35.7
1759998191.5288932,27.7
1759998191.5789728,44.2
1759998191.5789728,35.4
1759998191.5789728,35.4
1759998191.5789728,27.8
1759998191.6289182,44.5
1759998191.6289182,35.8
1759998191.6289182,35.8
1759998191.6289182,28.1
1759998191.6787672,44.4
1759998191.6787672,35.6
1759998191.6787672,35.6
1759998191.6787672,28.1
1759998191.72841,44.5
1759998191.72841,35.8
1759998191.72841,35.8
1759998191.72841,27.7
1759998191.7783208,44.3
1759998191.7783208,35.6
1759998191.7783208,35.6
1759998191.7783208,27.7
1759998191.8292994,44.3
1759998191.8292994,35.5
1759998191.8292994,35.5
1759998191.8292994,27.7
1759998191.8796184,44.4
1759998191.8796184,35.7
1759998191.8796184,35.7
1759998191.8796184,27.9
1759998191.92936,44.4
1759998191.92936,35.7
1759998191.92936,35.7
1759998191.92936,28.1
1759998191.9794528,44.4
1759998191.9794528,35.6
1759998191.9794528,35.6
1759998191.9794528,27.8
1759998192.0291698,44.4
1759998192.0291698,35.5
1759998192.0291698,35.5
1759998192.0291698,28.0
1759998192.0793302,44.4
1759998192.0793302,35.6
1759998192.0793302,35.6
1759998192.0793302,28.0
1759998192.1304784,44.3
1759998192.1304784,35.6
1759998192.1304784,35.6
1759998192.1304784,27.6
1759998192.180035,44.5
1759998192.180035,35.7
1759998192.180035,35.7
1759998192.180035,28.0
1759998192.2301776,44.5
1759998192.2301776,35.7
1759998192.2301776,35.7
1759998192.2301776,27.6
1759998192.2805004,44.4
1759998192.2805004,35.6
1759998192.2805004,35.6
1759998192.2805004,27.8
1759998192.3302116,44.4
1759998192.3302116,35.5
1759998192.3302116,35.5
1759998192.3302116,27.9
1759998192.3792043,44.4
1759998192.3792043,35.6
1759998192.3792043,35.6
1759998192.3792043,27.9
1759998192.4295685,44.4
1759998192.4295685,35.8
1759998192.4295685,35.8
1759998192.4295685,27.8
1759998192.479185,44.4
1759998192.479185,35.6
1759998192.479185,35.6
1759998192.479185,27.7
1759998192.5291421,44.4
1759998192.5291421,35.6
1759998192.5291421,35.6
1759998192.5291421,28.1
1759998192.5791097,44.4
1759998192.5791097,35.6
1759998192.5791097,35.6
1759998192.5791097,28.2
1759998192.6290464,44.5
1759998192.6290464,35.6
1759998192.6290464,35.6
1759998192.6290464,27.9
1759998192.6788886,44.4
1759998192.6788886,35.5
1759998192.6788886,35.5
1759998192.6788886,27.9
1759998192.7290046,44.4
1759998192.7290046,35.6
1759998192.7290046,35.6
1759998192.7290046,27.7
1759998192.7794485,44.5
1759998192.7794485,35.8
1759998192.7794485,35.8
1759998192.7794485,28.2
1759998192.8295047,44.4
1759998192.8295047,35.6
1759998192.8295047,35.6
1759998192.8295047,27.8
1759998192.8792663,44.3
1759998192.8792663,35.7
1759998192.8792663,35.7
1759998192.8792663,28.0
1759998192.928988,44.4
1759998192.928988,35.7
1759998192.928988,35.7
1759998192.928988,28.0
1759998192.9785638,44.4
1759998192.9785638,35.7
1759998192.9785638,35.7
1759998192.9785638,27.9
1759998193.0287588,44.4
1759998193.0287588,35.8
1759998193.0287588,35.8
1759998193.0287588,28.0
1759998193.0790827,44.3
1759998193.0790827,35.5
1759998193.0790827,35.5
1759998193.0790827,28.0
1759998193.12918,44.3
1759998193.12918,35.6
1759998193.12918,35.6
1759998193.12918,28.1
1759998193.1790316,44.3
1759998193.1790316,35.5
1759998193.1790316,35.5
1759998193.1790316,27.8
1759998193.2287197,44.4
1759998193.2287197,35.7
1759998193.2287197,35.7
1759998193.2287197,27.9
1759998193.2788782,44.3
1759998193.2788782,35.6
1759998193.2788782,35.6
1759998193.2788782,28.2
1759998193.3294742,44.4
1759998193.3294742,35.6
1759998193.3294742,35.6
1759998193.3294742,28.2
1759998193.383774,44.4
1759998193.383774,35.6
1759998193.383774,35.6
1759998193.383774,27.8
1759998193.4289017,44.4
1759998193.4289017,35.7
1759998193.4289017,35.7
1759998193.4289017,27.9
1759998193.4788854,44.5
1759998193.4788854,35.8
1759998193.4788854,35.8
1759998193.4788854,28.3
1759998193.529215,44.4
1759998193.529215,35.7
1759998193.529215,35.7
1759998193.529215,28.0
1759998193.5792496,44.4
1759998193.5792496,35.8
1759998193.5792496,35.8
1759998193.5792496,27.9
1759998193.6285203,44.5
1759998193.6285203,35.6
1759998193.6285203,35.6
1759998193.6285203,27.8
1759998193.678942,44.3
1759998193.678942,35.5
1759998193.678942,35.5
1759998193.678942,28.0
1759998193.7282991,44.3
1759998193.7282991,35.5
1759998193.7282991,35.5
1759998193.7282991,27.8
1759998193.7790585,44.4
1759998193.7790585,35.4
1759998193.7790585,35.4
1759998193.7790585,27.8
1759998193.8290427,44.5
1759998193.8290427,35.4
1759998193.8290427,35.4
1759998193.8290427,27.6
1759998193.8794868,44.3
1759998193.8794868,35.5
1759998193.8794868,35.5
1759998193.8794868,28.0
1759998193.9298482,44.4
1759998193.9298482,35.6
1759998193.9298482,35.6
1759998193.9298482,27.8
1759998193.9795887,44.5
1759998193.9795887,35.9
1759998193.9795887,35.9
1759998193.9795887,28.1
1759998194.0293293,44.4
1759998194.0293293,35.5
1759998194.0293293,35.5
1759998194.0293293,28.2
1759998194.0793228,44.4
1759998194.0793228,35.9
1759998194.0793228,35.9
1759998194.0793228,28.1
1759998194.129692,44.4
1759998194.129692,35.7
1759998194.129692,35.7
1759998194.129692,27.9
1759998194.1793618,44.4
1759998194.1793618,35.7
1759998194.1793618,35.7
1759998194.1793618,27.9
1759998194.2290752,44.3
1759998194.2290752,35.4
1759998194.2290752,35.4
1759998194.2290752,27.8
1759998194.2793257,44.2
1759998194.2793257,35.5
1759998194.2793257,35.5
1759998194.2793257,27.9
1759998194.3288476,44.3
1759998194.3288476,35.6
1759998194.3288476,35.6
1759998194.3288476,28.1
1759998194.3785357,44.3
1759998194.3785357,35.7
1759998194.3785357,35.7
1759998194.3785357,28.1
1759998194.4292228,44.4
1759998194.4292228,35.5
