elapsed_seconds,cpuTemp,cpuTime
1816.599315,49.6,1933271936.0
1817.612202,49.3,1934272256.0
1818.622921,49.4,1935272064.0
1819.631145,49.1,1936271616.0
1820.640301,49.3,1937271424.0
1821.650065,49.5,1938321664.0
1822.663969,49.5,1939321728.0
1823.674417,49.5,1940321792.0
1824.683738,49.3,1941321984.0
1825.691921,49.5,1942322560.0
1826.700878,49.3,1943372032.0
1827.715111,49.4,1944372480.0
1828.724692,49.3,1945372032.0
1829.732529,49.6,1946372608.0
1830.741171,49.7,1947372288.0
1831.751425,49.3,1948421760.0
1832.765873,49.1,1949422464.0
1833.774625,49.3,1950421888.0
1834.782620,49.7,1951422208.0
1835.790969,49.5,1952422144.0
1836.800726,49.3,1953472000.0
1837.814365,49.3,1954472192.0
1838.823513,49.5,1955472128.0
1839.831427,49.7,1956471808.0
1840.839255,49.3,1957472128.0
1841.848909,49.5,1958521984.0
1842.861883,49.3,1959521792.0
1843.871285,49.7,1960521856.0
1844.879512,49.5,1961522176.0
1845.887426,49.4,1962521728.0
1846.896890,49.0,1963521664.0
1847.905364,49.6,1964571904.0
1848.917244,49.5,1965571968.0
1849.925845,49.6,1966572032.0
1850.933693,49.5,1967572480.0
1851.941841,49.2,1968571904.0
1852.951770,49.6,1969621888.0
1853.964606,49.6,1970622080.0
1854.973589,49.4,1971621760.0
1855.980944,49.4,1972621184.0
1856.988615,49.2,1973622144.0
1857.997978,49.3,1974621440.0
1859.010622,49.5,1975671680.0
1860.019980,49.3,1976672128.0
1861.028015,49.6,1977671936.0
1862.034591,49.6,1978671744.0
1863.042042,49.3,1979671808.0
1864.052237,49.4,1980721920.0
1865.065241,49.4,1981721728.0
1866.073348,49.4,1982721792.0
1867.081340,49.3,1983722112.0
1868.087924,,
1874.095633,,
1880.104171,49.6,1999821440.0
1884.167352,49.7,2000821632.0
1885.175416,49.4,2001821696.0
1886.183401,49.4,2002820608.0
1887.191140,49.8,2003821696.0
1888.201074,49.5,2004871936.0
1889.214491,49.3,2005871744.0
1890.224778,49.5,2006871424.0
1891.232735,49.6,2007871104.0
1892.241499,49.3,2008871424.0
1893.251385,49.5,2009921792.0
1894.263784,49.5,2010921472.0
1895.274408,49.1,2011921152.0
1896.282974,49.5,2012921984.0
1897.291282,49.5,2013921920.0
1898.301880,49.8,2014971392.0
1899.315031,49.5,2015971712.0
1900.323637,49.5,2016971392.0
1901.332400,49.6,2017971456.0
1902.341643,49.4,2018971520.0
1903.351814,49.4,2020021632.0
1904.366054,49.5,2021021696.0
1905.375465,49.7,2022020864.0
1906.383187,49.5,2023021312.0
1907.391456,49.7,2024021376.0
1908.401798,49.4,2025071744.0
1909.415946,49.5,2026071680.0
1910.424624,49.6,2027072128.0
1911.432409,49.8,2028070784.0
1912.441098,49.4,2029071488.0
1913.452254,49.6,2030121600.0
1914.465496,50.0,2031121408.0
1915.474696,49.4,2032121088.0
1916.482748,49.4,2033121152.0
1917.490302,49.6,2034121216.0
1918.501463,49.4,2035171456.0
1919.514602,49.4,2036171136.0
1920.524051,49.6,2037171456.0
1921.532338,49.5,2038171392.0
1922.541215,49.4,2039170944.0
1923.551604,49.5,2040221952.0
1924.564371,49.6,2041221632.0
1925.574296,49.5,2042221056.0
1926.582906,49.4,2043221760.0
1927.590455,49.7,2044221056.0
1928.599897,49.9,2045271680.0
1929.612594,49.6,2046271744.0
1930.621204,49.6,2047271168.0
1931.627623,49.6,2048271104.0
1932.635215,50.0,2049271424.0
1933.643404,49.8,2050271104.0
1934.652264,49.7,2051321216.0
1935.664592,49.9,2052321152.0
1936.673826,49.8,2053320832.0
1937.680920,49.7,2054321024.0
1938.688107,49.5,2055321088.0
1939.696649,49.6,2056321280.0
1940.705587,49.5,2057370624.0
1941.717291,49.9,2058371456.0
1942.726297,49.6,2059371520.0
1943.734689,49.7,2060370944.0
1944.742454,49.5,2061371136.0
1945.751362,49.5,2062421248.0
1946.764478,49.6,2063421184.0
1947.774009,49.7,2064421120.0
1948.782640,49.6,2065420800.0
1949.791214,49.6,2066420608.0
1950.802009,49.6,2067470464.0
1951.817442,49.6,2068470528.0
1952.826361,49.6,2069470464.0
1953.834796,49.6,2070470400.0
1954.843821,49.7,2071470336.0
1955.852738,49.7,2072520832.0
1956.866143,49.8,2073520640.0
1957.875095,49.8,2074521088.0
1958.883902,49.7,2075520512.0
1959.893425,49.4,2076520832.0
1960.902595,49.5,2077570560.0
1961.915729,49.7,2078570368.0
1962.924535,49.5,2079570816.0
1963.931547,49.8,2080570624.0
1964.938603,49.3,2081570560.0
1965.947449,49.7,2082570112.0
1966.956894,49.8,2083619968.0
1967.967092,49.9,2084620160.0
1968.975752,49.5,2085620480.0
1969.982682,49.4,2086619904.0
1970.991086,49.6,2087620224.0
1972.000611,49.7,2088670848.0
1973.013767,49.6,2089670528.0
1974.023320,49.6,2090670080.0
1975.030929,49.7,2091670272.0
1976.039401,49.5,2092670720.0
1977.049261,49.9,2093671168.0
1978.063482,49.4,2094720000.0
1979.073319,49.6,2095720448.0
1980.081022,49.8,2096720384.0
1981.089111,49.6,2097720064.0
1982.097196,49.6,2098720768.0
1983.106092,49.6,2099770496.0
1984.118054,49.5,2100770688.0
1985.126404,49.9,2101770880.0
1986.134355,49.9,2102770560.0
1987.143101,49.9,2103770752.0
1988.152314,,
1994.161778,,
2000.169232,49.6,2119870720.0
2004.230432,49.6,2120870528.0
2005.238774,49.5,2121870464.0
2006.248642,49.5,2122870784.0
2007.263623,49.8,2123920768.0
2008.274061,49.7,2124920576.0
2009.281890,49.9,2125920256.0
2010.289293,49.9,2126920448.0
2011.299483,49.8,2127920512.0
2012.308289,49.6,2128970112.0
2013.318678,49.8,2129970560.0
2014.327784,49.7,2130970240.0
2015.336058,50.0,2131969792.0
2016.344624,49.6,2132970496.0
2017.353966,49.7,2134019584.0
2018.368056,49.8,2135020032.0
2019.377780,49.7,2136020224.0
2020.386302,49.8,2137020544.0
2021.393995,49.8,2138020608.0
2022.403358,49.9,2139070976.0
2023.416608,49.8,2140070912.0
2024.424594,49.8,2141070848.0
2025.431820,49.6,2142070400.0
2026.438815,49.7,2143070208.0
2027.448102,49.7,2144070144.0
2028.456611,49.9,2145120256.0
2029.467627,49.7,2146120192.0
2030.475596,49.8,2147120768.0
2031.483665,49.9,2148120576.0
2032.491446,50.0,2149120768.0
2033.502777,49.8,2150170880.0
2034.515617,49.4,2151170304.0
2035.524600,49.7,2152170240.0
2036.531345,49.8,2153170176.0
2037.539434,49.8,2154170624.0
2038.548619,49.9,2155170560.0
2039.557636,49.8,2156220416.0
2040.569447,49.7,2157220096.0
2041.578236,49.9,2158220288.0
2042.585625,49.5,2159220480.0
2043.593014,49.8,2160220160.0
2044.602981,49.9,2161270528.0
2045.617129,50.0,2162270208.0
2046.625600,49.8,2163270144.0
2047.632597,49.8,2164270592.0
2048.639616,49.8,2165270016.0
2049.649406,49.7,2166269952.0
2050.659064,50.0,2167320576.0
2051.670034,49.9,2168320768.0
2052.678227,49.9,2169319936.0
2053.685609,49.6,2170320128.0
2054.692619,49.6,2171320832.0
2055.702961,49.8,2172370432.0
2056.716709,49.8,2173370624.0
2057.726475,49.7,2174370560.0
2058.734775,49.7,2175370496.0
2059.743490,49.7,2176369920.0
2060.753649,49.8,2177420544.0
2061.767329,49.9,2178420224.0
2062.776540,49.9,2179420160.0
2063.784227,50.0,2180420096.0
2064.791862,49.8,2181420800.0
2065.802604,49.9,2182470144.0
2066.816639,49.6,2183470848.0
2067.826595,49.9,2184470016.0
2068.834330,49.8,2185470720.0
2069.841664,49.7,2186469888.0
2070.850597,49.7,2187469824.0
2071.862615,49.8,2188520192.0
2072.871605,49.6,2189520384.0
2073.878603,49.6,2190520064.0
2074.885596,49.7,2191520256.0
2075.892610,49.6,2192520192.0
2076.902450,49.5,2193570304.0
2077.915021,49.9,2194569472.0
2078.924284,49.9,2195569664.0
2079.930608,49.6,2196569600.0
2080.937258,49.9,2197570560.0
2081.943626,49.7,2198570240.0
2082.953409,49.9,2199620352.0
2083.966062,49.8,2200619776.0
2084.977012,50.2,2201620224.0
2085.984852,49.8,2202620160.0
2086.992075,50.1,2203620352.0
2088.001979,49.8,2204670208.0
2089.014652,49.9,2205670144.0
2090.023737,49.9,2206669824.0
2091.031337,50.0,2207670016.0
2092.037630,49.7,2208669952.0
2093.044634,49.8,2209669632.0
2094.052771,49.7,2210720000.0
2095.065613,49.7,2211719680.0
2096.073946,50.0,2212720640.0
2097.081620,49.9,2213720320.0
2098.088745,49.8,2214719488.0
2099.097610,50.0,2215719168.0
2100.105773,49.6,2216769792.0
2101.118443,49.6,2217769472.0
2102.126624,49.9,2218769664.0
2103.134654,49.9,2219770112.0
2104.141968,49.7,2220769792.0
2105.150623,49.7,2221769728.0
2106.164147,50.0,2222819840.0
2107.172597,49.9,2223819776.0
2108.179550,49.8,2224819712.0
2109.187204,50.0,2225819392.0
2110.193609,49.8,2226820096.0
2111.202802,50.0,2227870208.0
2112.215417,49.9,2228869632.0
2113.224606,49.7,2229869824.0
2114.231603,50.1,2230870016.0
2115.238979,49.9,2231869696.0
2116.249177,49.8,2232869888.0
2117.257464,49.8,2233919488.0
2118.268589,50.0,2234919424.0
2119.276497,49.9,2235919360.0
2120.284971,50.0,2236919808.0
2121.292400,49.8,2237919232.0
2122.301702,49.8,2238969600.0
2123.314881,49.9,2239969280.0
2124.323835,50.0,2240969472.0
2125.329613,50.0,2241969920.0
2126.335597,49.8,2242969344.0
2127.341599,49.9,2243969792.0
2128.351687,49.9,2244970240.0
2129.364646,49.8,2246019072.0
2130.374031,50.1,2247019776.0
2131.381493,49.9,2248019712.0
2132.388916,49.7,2249019392.0
2133.399767,49.9,2250019328.0
2134.409018,50.1,2251068928.0
2135.418606,49.8,2252069632.0
