elapsed_seconds,cpuTemp,cpuTime
6218.099124,57.2,6382125056.0
6219.107716,56.8,6383125504.0
6220.115183,57.0,6384124928.0
6221.126457,57.0,6385124864.0
6222.137064,57.0,6386174464.0
6223.150150,56.8,6387175424.0
6224.157407,57.0,6388174848.0
6225.163622,57.3,6389174272.0
6226.174430,,
6232.184217,,
6238.191388,57.0,6405275136.0
6242.262296,56.7,6406275072.0
6243.273616,57.3,6407275008.0
6244.283396,57.1,6408325632.0
6245.297395,57.3,6409324032.0
6246.305153,56.8,6410324992.0
6247.311595,57.3,6411324928.0
6248.319363,57.2,6412324352.0
6249.329190,57.3,6413374976.0
6250.344441,57.1,6414374912.0
6251.353893,57.2,6415374848.0
6252.361054,57.1,6416374272.0
6253.369410,57.0,6417373696.0
6254.379477,57.5,6418424832.0
6255.395876,57.0,6419424256.0
6256.404483,57.0,6420424192.0
6257.412237,56.9,6421425152.0
6258.422635,57.0,6422424576.0
6259.432037,57.2,6423475712.0
6260.445396,57.4,6424474624.0
6261.454400,57.3,6425475072.0
6262.461391,57.2,6426474496.0
6263.470481,56.7,6427474432.0
6264.481622,57.0,6428524544.0
6265.496490,57.0,6429524480.0
6266.504420,56.8,6430523904.0
6267.511655,57.1,6431524352.0
6268.521431,57.3,6432524288.0
6269.532693,57.0,6433573888.0
6270.549246,56.8,6434574848.0
6271.557651,57.0,6435573760.0
6272.565596,57.0,6436574720.0
6273.576987,57.2,6437624320.0
6274.593940,57.0,6438624256.0
6275.603958,57.0,6439624192.0
6276.612009,57.3,6440624128.0
6277.621999,56.7,6441624064.0
6278.632364,57.0,6442674176.0
6279.647665,57.2,6443674112.0
6280.656448,57.3,6444674048.0
6281.666320,57.2,6445673984.0
6282.678499,57.2,6446724608.0
6283.693434,56.9,6447723520.0
6284.703723,57.3,6448723968.0
6285.712013,57.4,6449723392.0
6286.721835,57.1,6450723840.0
6287.732843,57.0,6451772928.0
6288.747418,57.0,6452773888.0
6289.755710,56.8,6453774336.0
6290.763611,56.8,6454773248.0
6291.775230,57.2,6455774720.0
6292.785838,57.0,6456824320.0
6293.799315,57.0,6457823744.0
6294.807708,56.7,6458823680.0
6295.815857,56.9,6459824128.0
6296.828465,57.1,6460875264.0
6297.846076,57.3,6461873664.0
6298.854824,57.0,6462873088.0
6299.863978,57.0,6463873536.0
6300.876764,57.0,6464923648.0
6301.893665,57.0,6465924096.0
6302.903412,57.0,6466924032.0
6303.910701,57.0,6467924480.0
6304.921399,56.8,6468922880.0
6305.934413,57.3,6469975040.0
6306.948391,57.2,6470974976.0
6307.956230,56.8,6471973888.0
6308.963424,57.3,6472974848.0
6309.974405,57.0,6473973760.0
6310.985031,56.9,6475023360.0
6311.998745,57.3,6476023808.0
6313.006830,57.3,6477024256.0
6314.014774,56.9,6478023168.0
6315.025769,57.0,6479024128.0
6316.038412,57.0,6480074752.0
6317.049724,56.8,6481073152.0
6318.057899,57.0,6482074112.0
6319.064653,57.0,6483073536.0
6320.076292,57.0,6484073472.0
6321.087417,57.1,6485124096.0
6322.099302,57.3,6486123520.0
6323.108166,57.1,6487123456.0
6324.115421,57.0,6488123904.0
6325.126503,57.2,6489123840.0
6326.138624,57.2,6490173440.0
6327.148399,57.0,6491173376.0
6328.156537,56.8,6492174848.0
6329.163760,57.2,6493173760.0
6330.175078,57.0,6494174208.0
6331.185624,57.0,6495224320.0
6332.198838,57.2,6496225280.0
6333.207204,57.2,6497223168.0
6334.215752,57.3,6498223104.0
6335.228050,57.1,6499274240.0
6336.244746,57.0,6500274688.0
6337.254119,57.2,6501274624.0
6338.262285,57.3,6502274048.0
6339.274418,57.2,6503273472.0
6340.284069,56.8,6504323584.0
6341.299302,57.0,6505324544.0
6342.307165,57.3,6506323968.0
6343.314421,57.0,6507323392.0
6344.323390,57.4,6508323840.0
6345.331427,56.7,6509372928.0
6346.346082,,
6352.353409,,
6358.361443,57.2,6525473280.0
6362.453396,57.2,6526473216.0
6363.460627,57.2,6527473152.0
6364.470397,57.2,6528473088.0
6365.479927,57.0,6529522688.0
6366.495044,57.2,6530524672.0
6367.503407,57.4,6531523584.0
6368.510402,56.9,6532523008.0
6369.516403,57.0,6533523456.0
6370.527409,57.0,6534523392.0
6371.542891,57.0,6535572992.0
6372.552388,57.3,6536573440.0
6373.559419,57.3,6537573376.0
6374.566450,57.3,6538573312.0
6375.576438,57.0,6539573248.0
6376.585395,57.2,6540622336.0
6377.597431,56.9,6541622272.0
6378.605361,57.0,6542622720.0
6379.612402,57.0,6543623168.0
6380.620410,57.0,6544624640.0
6381.630088,57.0,6545673216.0
6382.645408,57.2,6546674176.0
6383.653406,56.9,6547672576.0
6384.662097,56.8,6548672512.0
6385.673401,57.0,6549672960.0
6386.682396,56.8,6550723072.0
6387.697427,57.3,6551722496.0
6388.706018,57.0,6552723968.0
6389.713660,57.2,6553722368.0
6390.723412,56.9,6554723328.0
6391.733430,57.0,6555773952.0
6392.747396,57.3,6556772352.0
6393.754391,57.0,6557772800.0
6394.761392,57.2,6558773248.0
6395.770515,57.0,6559773184.0
6396.780344,56.9,6560823808.0
6397.796426,57.2,6561823232.0
6398.804595,57.3,6562822656.0
6399.811325,57.2,6563822080.0
6400.821406,57.0,6564822528.0
6401.830426,57.0,6565872640.0
6402.845612,57.0,6566873088.0
6403.853406,57.2,6567872512.0
6404.861229,57.1,6568873472.0
6405.870411,56.9,6569872896.0
6406.879431,56.5,6570922496.0
6407.893438,57.5,6571922432.0
6408.902390,56.9,6572922368.0
6409.909603,57.0,6573922304.0
6410.918660,57.2,6574922240.0
6411.927400,57.3,6575922688.0
6412.943611,57.0,6576972800.0
6413.952396,57.2,6577972224.0
6414.958432,56.5,6578972672.0
6415.965019,56.8,6579972608.0
6416.977992,57.3,6581022208.0
6417.993908,57.0,6582022656.0
6419.002389,57.0,6583022080.0
6420.008415,57.3,6584022528.0
6421.014404,57.2,6585022464.0
6422.024995,57.0,6586022400.0
6423.034399,57.0,6587073536.0
6424.047407,57.2,6588073472.0
6425.055607,57.0,6589072384.0
6426.062435,57.3,6590072832.0
6427.073405,57.2,6591073280.0
6428.083396,57.0,6592122880.0
6429.097483,57.3,6593122304.0
6430.104403,56.8,6594122752.0
6431.111883,57.0,6595122176.0
6432.121409,57.3,6596122112.0
6433.130405,57.0,6597172736.0
6434.146408,57.2,6598172160.0
6435.154404,57.0,6599172096.0
6436.162114,57.1,6600172032.0
6437.173036,57.0,6601172480.0
6438.183474,57.0,6602222080.0
6439.196795,57.0,6603222528.0
6440.205408,56.9,6604222976.0
6441.212439,57.3,6605221376.0
6442.221392,56.9,6606221824.0
6443.231066,57.3,6607272448.0
6444.245906,56.7,6608272384.0
6445.254395,56.9,6609272832.0
6446.261846,57.1,6610272256.0
6447.271481,57.0,6611273216.0
6448.281432,57.3,6612322816.0
6449.297044,57.3,6613322752.0
6450.305693,57.2,6614322176.0
6451.312622,57.2,6615322112.0
6452.323857,57.4,6616322048.0
6453.333395,57.0,6617372160.0
6454.349397,56.8,6618372096.0
6455.356925,57.3,6619372032.0
6456.364709,57.0,6620372480.0
6457.376596,57.0,6621372416.0
6458.387560,57.4,6622422528.0
6459.400173,57.0,6623421952.0
6460.408587,57.2,6624422912.0
6461.415431,57.0,6625422336.0
6462.425439,57.0,6626422784.0
6463.436392,57.0,6627471872.0
6464.447416,56.8,6628471808.0
6465.456326,57.0,6629471744.0
6466.463424,,
6472.471403,,
6478.478416,57.4,6645572096.0
6482.583429,57.1,6646621696.0
6483.596659,57.0,6647621120.0
6484.604413,57.2,6648621568.0
6485.612758,57.5,6649622016.0
6486.623291,57.0,6650620928.0
6487.632396,57.0,6651672064.0
6488.646434,57.3,6652672000.0
6489.654406,57.0,6653671424.0
6490.662327,57.2,6654672384.0
6491.673237,57.2,6655671808.0
6492.682432,57.2,6656721920.0
6493.697238,56.8,6657721856.0
6494.705622,57.3,6658722304.0
6495.712955,57.4,6659722240.0
6496.723229,56.9,6660722688.0
6497.732425,57.2,6661771264.0
6498.746751,57.0,6662771712.0
6499.755406,57.2,6663771136.0
6500.762440,57.2,6664772096.0
6501.774496,57.2,6665771520.0
6502.784014,57.2,6666821632.0
6503.798057,57.0,6667821056.0
6504.805597,57.3,6668822016.0
6505.813274,57.2,6669821440.0
6506.822390,56.9,6670821376.0
6507.832423,57.2,6671872000.0
6508.847401,57.3,6672871424.0
6509.854408,57.0,6673871360.0
6510.861596,57.3,6674871808.0
6511.871393,57.0,6675870720.0
6512.881443,57.1,6676920832.0
6513.896970,57.3,6677921792.0
6514.905619,57.2,6678921216.0
6515.913399,56.8,6679920640.0
6516.923837,57.3,6680921600.0
6517.934407,57.0,6681971712.0
6518.947438,57.5,6682971648.0
6519.955422,57.3,6683972608.0
6520.962391,57.2,6684971008.0
6521.972418,56.9,6685971456.0
6522.981421,57.3,6687022080.0
6523.996522,57.1,6688020480.0
6525.004392,57.0,6689021952.0
6526.010444,56.8,6690020864.0
6527.019422,57.0,6691022336.0
6528.029156,57.0,6692070912.0
6529.043868,57.3,6693070848.0
6530.053393,57.0,6694071808.0
6531.060926,57.1,6695070720.0
6532.069398,57.3,6696070656.0
6533.079121,57.0,6697121280.0
6534.093449,57.0,6698121216.0
6535.102405,57.5,6699121152.0
6536.109798,57.5,6700120576.0
6537.116425,57.5,6701120512.0
6538.126402,57.3,6702120448.0
6539.135395,57.4,6703171072.0
6540.148277,56.9,6704170496.0
6541.155434,57.0,6705171456.0
6542.162388,57.0,6706170880.0
6543.173062,56.8,6707170304.0
6544.182233,57.0,6708221440.0
6545.196756,57.2,6709221888.0
6546.205473,57.0,6710221824.0
6547.213044,57.2,6711221760.0
6548.223456,56.9,6712221184.0
6549.232396,57.2,6713270784.0
6550.245399,57.3,6714270720.0
6551.254128,57.2,6715270656.0
6552.260394,56.7,6716270080.0
6553.266397,57.3,6717271552.0
6554.276398,57.3,6718270976.0
6555.285414,57.0,6719320576.0
6556.299430,57.4,6720320512.0
6557.306395,57.2,6721320960.0
6558.312688,57.2,6722320896.0
6559.322398,57.1,6723320832.0
6560.332448,57.0,6724370944.0
6561.347417,57.0,6725369856.0
6562.354598,57.2,6726369792.0
6563.362409,57.0,6727370240.0
6564.372421,57.0,6728371200.0
6565.382253,57.2,6729421312.0
6566.397071,57.3,6730420736.0
6567.405393,57.2,6731420672.0
6568.411933,57.0,6732420608.0
6569.421403,57.3,6733421056.0
6570.431407,57.2,6734470656.0
6571.445554,57.0,6735470592.0
6572.455099,56.8,6736470016.0
6573.462735,57.2,6737470976.0
6574.473497,57.3,6738469888.0
6575.483738,57.3,6739521536.0
6576.498411,56.7,6740519936.0
6577.506229,57.2,6741520384.0
6578.513963,57.3,6742520832.0
6579.524700,56.9,6743520768.0
6580.534403,57.3,6744570368.0
6581.547798,57.2,6745570304.0
6582.555421,57.2,6746570240.0
6583.563315,57.4,6747570176.0
6584.575174,57.2,6748570112.0
6585.584397,57.2,6749619712.0
6586.596432,,
6592.604401,,
6598.611403,57.4,6765720576.0
6602.709406,57.0,6766720000.0
6603.718412,57.4,6767720448.0
6604.727422,57.1,6768720896.0
6605.742407,57.2,6769771008.0
6606.752403,57.0,6770769920.0
6607.759827,57.3,6771769344.0
6608.767341,57.0,6772770304.0
6609.779798,57.5,6773819904.0
6610.794173,57.2,6774819840.0
6611.803424,57.0,6775820288.0
6612.810878,56.8,6776820736.0
6613.819396,57.1,6777821184.0
6614.828406,57.0,6778869760.0
6615.843408,57.2,6779869696.0
6616.852400,57.0,6780869632.0
6617.859406,57.2,6781869568.0
6618.866792,57.3,6782871040.0
6619.878523,57.1,6783920128.0
6620.894434,57.4,6784920064.0
6621.902402,57.3,6785921024.0
6622.910482,57.3,6786919936.0
6623.917410,57.2,6787918848.0
6624.927445,57.5,6788969472.0
6625.943867,57.3,6789971456.0
6626.952414,57.4,6790969344.0
6627.960441,57.5,6791969792.0
6628.967426,57.2,6792969728.0
6629.979697,57.4,6794019840.0
6630.994799,57.3,6795019776.0
6632.003431,57.0,6796019200.0
6633.011025,57.2,6797019136.0
6634.019403,57.3,6798019584.0
6635.030341,57.2,6799070720.0
6636.044403,57.3,6800069632.0
6637.053416,57.2,6801069568.0
6638.060439,57.3,6802069504.0
6639.069388,57.2,6803069440.0
6640.080109,57.5,6804119552.0
6641.095054,57.0,6805118976.0
6642.104205,57.1,6806118912.0
6643.111073,57.0,6807119872.0
6644.120397,57.1,6808119808.0
6645.130777,57.2,6809169408.0
6646.145341,57.2,6810169344.0
6647.154406,57.2,6811169280.0
6648.161302,57.2,6812169216.0
6649.170398,57.0,6813169664.0
6650.181508,57.2,6814219264.0
6651.196264,57.4,6815218688.0
6652.204402,57.3,6816219648.0
6653.210434,57.3,6817220608.0
6654.218425,56.8,6818219520.0
6655.227828,57.1,6819269632.0
6656.242406,57.2,6820269568.0
6657.251411,57.2,6821268992.0
